ID_Viaje,Fecha,Ruta,Numero_Pasajeros,Duracion_Viaje_Minutos,Retraso_Minutos,Tipo_Transporte,Region,Dia_Semana
14544,2023-01-11 02:23:00,Valencia - Sevilla,79,683.0,23,Tren,Valencia,Wednesday
14573,2023-01-11 02:52:00,Barcelona - Bilbao,37,544.0,89,Tren,Barcelona,Wednesday
14577,2023-01-11 02:56:00,Valencia - Sevilla,43,463.0,74,Autobús,Valencia,Wednesday
14578,2023-01-11 02:57:00,Barcelona - Bilbao,95,125.0,32,Tren,Bilbao,Wednesday
14579,2023-01-11 02:58:00,Madrid - Barcelona,60,656.0,52,Autobús,Madrid,Wednesday
14583,2023-01-11 03:02:00,Madrid - Zaragoza,20,72.0,40,Autobús,Zaragoza,Wednesday
14585,2023-01-11 03:04:00,Malaga - Sevilla,51,310.0,50,Autobús,Malaga,Wednesday
14606,2023-01-11 03:25:00,Madrid - Zaragoza,33,282.0,42,Autobús,Madrid,Wednesday
14607,2023-01-11 03:26:00,Madrid - Malaga,60,297.0,61,Tren,Malaga,Wednesday
14625,2023-01-11 03:44:00,Barcelona - Bilbao,23,218.0,50,Tren,Bilbao,Wednesday
14632,2023-01-11 03:51:00,Zaragoza - Barcelona,14,76.0,72,Tren,Barcelona,Wednesday
14636,2023-01-11 03:55:00,Sevilla - Madrid,12,410.0,62,Tren,Sevilla,Wednesday
14676,2023-01-11 04:35:00,Barcelona - Bilbao,25,698.0,74,Autobús,Bilbao,Wednesday
14677,2023-01-11 04:36:00,Zaragoza - Barcelona,81,346.0,106,Tren,Zaragoza,Wednesday
14681,2023-01-11 04:40:00,Barcelona - Valencia,27,666.0,49,Autobús,Barcelona,Wednesday
14690,2023-01-11 04:49:00,Sevilla - Madrid,83,402.0,77,Autobús,Madrid,Wednesday
14703,2023-01-11 05:02:00,Sevilla - Madrid,78,158.0,21,Autobús,Sevilla,Wednesday
14717,2023-01-11 05:16:00,Zaragoza - Barcelona,74,36.0,66,Autobús,Barcelona,Wednesday
14726,2023-01-11 05:25:00,Madrid - Malaga,77,309.0,8,Tren,Madrid,Wednesday
14737,2023-01-11 05:36:00,Barcelona - Bilbao,31,256.0,96,Autobús,Bilbao,Wednesday
14741,2023-01-11 05:40:00,Madrid - Zaragoza,83,505.0,14,Autobús,Zaragoza,Wednesday
14750,2023-01-11 05:49:00,Sevilla - Madrid,91,245.0,32,Tren,Sevilla,Wednesday
14756,2023-01-11 05:55:00,Madrid - Barcelona,59,172.0,1,Autobús,Madrid,Wednesday
14760,2023-01-11 05:59:00,Madrid - Zaragoza,38,214.0,28,Tren,Madrid,Wednesday
14765,2023-01-11 06:04:00,Barcelona - Valencia,16,636.0,36,Autobús,Valencia,Wednesday
14767,2023-01-11 06:06:00,Valencia - Sevilla,92,500.0,83,Autobús,Sevilla,Wednesday
14773,2023-01-11 06:12:00,Valencia - Sevilla,33,37.0,8,Autobús,Valencia,Wednesday
14779,2023-01-11 06:18:00,Madrid - Barcelona,48,156.0,21,Tren,Madrid,Wednesday
14797,2023-01-11 06:36:00,Madrid - Barcelona,98,131.0,27,Tren,Barcelona,Wednesday
14803,2023-01-11 06:42:00,Barcelona - Bilbao,36,688.0,28,Autobús,Barcelona,Wednesday
14816,2023-01-11 06:55:00,Malaga - Sevilla,92,640.0,113,Tren,Malaga,Wednesday
14822,2023-01-11 07:01:00,Valencia - Sevilla,42,232.0,41,Autobús,Sevilla,Wednesday
14824,2023-01-11 07:03:00,Madrid - Barcelona,48,137.0,53,Autobús,Barcelona,Wednesday
14828,2023-01-11 07:07:00,Bilbao - Madrid,96,205.0,95,Tren,Bilbao,Wednesday
14832,2023-01-11 07:11:00,Madrid - Barcelona,39,541.0,114,Tren,Barcelona,Wednesday
14852,2023-01-11 07:31:00,Barcelona - Valencia,19,351.0,87,Autobús,Valencia,Wednesday
14853,2023-01-11 07:32:00,Malaga - Sevilla,42,300.0,55,Tren,Sevilla,Wednesday
14856,2023-01-11 07:35:00,Madrid - Barcelona,61,349.0,76,Tren,Madrid,Wednesday
14858,2023-01-11 07:37:00,Valencia - Sevilla,24,716.0,43,Autobús,Sevilla,Wednesday
14866,2023-01-11 07:45:00,Barcelona - Bilbao,34,157.0,36,Tren,Bilbao,Wednesday
14885,2023-01-11 08:04:00,Zaragoza - Barcelona,75,370.0,95,Tren,Zaragoza,Wednesday
14887,2023-01-11 08:06:00,Valencia - Sevilla,19,126.0,25,Autobús,Sevilla,Wednesday
14889,2023-01-11 08:08:00,Barcelona - Valencia,75,120.0,66,Autobús,Barcelona,Wednesday
14893,2023-01-11 08:12:00,Madrid - Barcelona,33,692.0,27,Tren,Barcelona,Wednesday
14899,2023-01-11 08:18:00,Madrid - Malaga,18,355.0,47,Tren,Malaga,Wednesday
14904,2023-01-11 08:23:00,Malaga - Sevilla,98,649.0,110,Autobús,Sevilla,Wednesday
14915,2023-01-11 08:34:00,Zaragoza - Barcelona,44,95.0,105,Autobús,Zaragoza,Wednesday
14949,2023-01-11 09:08:00,Malaga - Sevilla,59,644.0,70,Autobús,Sevilla,Wednesday
14964,2023-01-11 09:23:00,Sevilla - Madrid,94,164.0,87,Autobús,Sevilla,Wednesday
14966,2023-01-11 09:25:00,Madrid - Barcelona,59,549.0,91,Autobús,Madrid,Wednesday
14972,2023-01-11 09:31:00,Madrid - Malaga,52,449.0,21,Tren,Madrid,Wednesday
14980,2023-01-11 09:39:00,Bilbao - Madrid,83,415.0,64,Tren,Madrid,Wednesday
14982,2023-01-11 09:41:00,Zaragoza - Barcelona,76,246.0,99,Tren,Barcelona,Wednesday
14985,2023-01-11 09:44:00,Madrid - Barcelona,25,570.0,101,Autobús,Madrid,Wednesday
14991,2023-01-11 09:50:00,Barcelona - Valencia,14,670.0,67,Tren,Valencia,Wednesday
14995,2023-01-11 09:54:00,Barcelona - Bilbao,36,20.0,113,Tren,Bilbao,Wednesday
15014,2023-01-11 10:13:00,Madrid - Zaragoza,37,47.0,44,Autobús,Zaragoza,Wednesday
15015,2023-01-11 10:14:00,Madrid - Barcelona,67,420.0,60,Tren,Madrid,Wednesday
15018,2023-01-11 10:17:00,Valencia - Sevilla,34,411.0,82,Tren,Sevilla,Wednesday
15026,2023-01-11 10:25:00,Barcelona - Bilbao,81,683.0,101,Tren,Barcelona,Wednesday
15036,2023-01-11 10:35:00,Malaga - Sevilla,77,235.0,103,Autobús,Sevilla,Wednesday
15037,2023-01-11 10:36:00,Bilbao - Madrid,78,116.0,26,Autobús,Bilbao,Wednesday
15043,2023-01-11 10:42:00,Malaga - Sevilla,33,691.0,46,Autobús,Sevilla,Wednesday
15045,2023-01-11 10:44:00,Madrid - Zaragoza,82,606.0,48,Tren,Madrid,Wednesday
15051,2023-01-11 10:50:00,Barcelona - Valencia,30,610.0,86,Tren,Barcelona,Wednesday
15056,2023-01-11 10:55:00,Barcelona - Bilbao,15,505.0,117,Autobús,Barcelona,Wednesday
15057,2023-01-11 10:56:00,Sevilla - Madrid,64,370.0,49,Autobús,Sevilla,Wednesday
15062,2023-01-11 11:01:00,Madrid - Zaragoza,64,681.0,70,Autobús,Madrid,Wednesday
15063,2023-01-11 11:02:00,Madrid - Malaga,20,564.0,110,Tren,Madrid,Wednesday
15074,2023-01-11 11:13:00,Barcelona - Bilbao,25,36.0,70,Autobús,Barcelona,Wednesday
15076,2023-01-11 11:15:00,Barcelona - Valencia,45,658.0,52,Tren,Barcelona,Wednesday
15077,2023-01-11 11:16:00,Malaga - Sevilla,19,466.0,73,Autobús,Malaga,Wednesday
15085,2023-01-11 11:24:00,Madrid - Barcelona,88,474.0,95,Tren,Madrid,Wednesday
15089,2023-01-11 11:28:00,Madrid - Malaga,41,604.0,69,Tren,Malaga,Wednesday
15094,2023-01-11 11:33:00,Madrid - Malaga,11,636.0,28,Tren,Madrid,Wednesday
15098,2023-01-11 11:37:00,Sevilla - Madrid,65,145.0,80,Autobús,Sevilla,Wednesday
15101,2023-01-11 11:40:00,Madrid - Malaga,54,364.0,116,Autobús,Madrid,Wednesday
15107,2023-01-11 11:46:00,Valencia - Sevilla,66,81.0,57,Tren,Valencia,Wednesday
15112,2023-01-11 11:51:00,Valencia - Sevilla,62,360.0,21,Tren,Sevilla,Wednesday
15120,2023-01-11 11:59:00,Bilbao - Madrid,85,551.0,26,Tren,Bilbao,Wednesday
15134,2023-01-11 12:13:00,Valencia - Sevilla,62,50.0,66,Autobús,Valencia,Wednesday
15156,2023-01-11 12:35:00,Madrid - Malaga,15,337.0,80,Tren,Malaga,Wednesday
15157,2023-01-11 12:36:00,Malaga - Sevilla,57,520.0,92,Autobús,Sevilla,Wednesday
15158,2023-01-11 12:37:00,Barcelona - Bilbao,68,83.0,25,Autobús,Bilbao,Wednesday
15159,2023-01-11 12:38:00,Barcelona - Valencia,96,389.0,98,Autobús,Valencia,Wednesday
15175,2023-01-11 12:54:00,Barcelona - Valencia,71,20.0,74,Tren,Valencia,Wednesday
15176,2023-01-11 12:55:00,Valencia - Sevilla,87,381.0,70,Autobús,Sevilla,Wednesday
15199,2023-01-11 13:18:00,Sevilla - Madrid,73,707.0,89,Autobús,Madrid,Wednesday
15208,2023-01-11 13:27:00,Valencia - Sevilla,97,544.0,74,Autobús,Valencia,Wednesday
15232,2023-01-11 13:51:00,Sevilla - Madrid,41,95.0,28,Tren,Madrid,Wednesday
15236,2023-01-11 13:55:00,Madrid - Malaga,83,389.0,112,Autobús,Malaga,Wednesday
15237,2023-01-11 13:56:00,Bilbao - Madrid,73,520.0,51,Tren,Madrid,Wednesday
15238,2023-01-11 13:57:00,Valencia - Sevilla,57,719.0,8,Tren,Sevilla,Wednesday
15251,2023-01-11 14:10:00,Bilbao - Madrid,77,706.0,89,Autobús,Bilbao,Wednesday
15252,2023-01-11 14:11:00,Madrid - Zaragoza,55,285.0,65,Autobús,Madrid,Wednesday
15253,2023-01-11 14:12:00,Malaga - Sevilla,93,483.0,53,Autobús,Malaga,Wednesday
15258,2023-01-11 14:17:00,Valencia - Sevilla,28,624.0,13,Tren,Sevilla,Wednesday
15263,2023-01-11 14:22:00,Valencia - Sevilla,81,633.0,101,Tren,Sevilla,Wednesday
15278,2023-01-11 14:37:00,Madrid - Zaragoza,98,59.0,12,Tren,Zaragoza,Wednesday
15285,2023-01-11 14:44:00,Barcelona - Valencia,60,207.0,36,Tren,Barcelona,Wednesday
15301,2023-01-11 15:00:00,Malaga - Sevilla,54,367.0,29,Autobús,Sevilla,Wednesday
15308,2023-01-11 15:07:00,Bilbao - Madrid,93,153.0,110,Autobús,Madrid,Wednesday
15309,2023-01-11 15:08:00,Valencia - Sevilla,79,156.0,95,Autobús,Sevilla,Wednesday
15310,2023-01-11 15:09:00,Barcelona - Bilbao,58,76.0,37,Tren,Bilbao,Wednesday
15312,2023-01-11 15:11:00,Barcelona - Bilbao,16,499.0,62,Autobús,Bilbao,Wednesday
15320,2023-01-11 15:19:00,Bilbao - Madrid,41,209.0,61,Autobús,Madrid,Wednesday
15331,2023-01-11 15:30:00,Bilbao - Madrid,46,243.0,60,Autobús,Madrid,Wednesday
15348,2023-01-11 15:47:00,Valencia - Sevilla,75,524.0,103,Tren,Valencia,Wednesday
15352,2023-01-11 15:51:00,Valencia - Sevilla,63,340.0,29,Tren,Sevilla,Wednesday
15356,2023-01-11 15:55:00,Bilbao - Madrid,85,433.0,101,Tren,Bilbao,Wednesday
15362,2023-01-11 16:01:00,Madrid - Malaga,80,322.0,41,Autobús,Malaga,Wednesday
15364,2023-01-11 16:03:00,Madrid - Zaragoza,65,629.0,16,Tren,Zaragoza,Wednesday
15368,2023-01-11 16:07:00,Bilbao - Madrid,60,111.0,108,Autobús,Bilbao,Wednesday
15375,2023-01-11 16:14:00,Valencia - Sevilla,94,574.0,102,Tren,Sevilla,Wednesday
15389,2023-01-11 16:28:00,Valencia - Sevilla,61,608.0,42,Tren,Valencia,Wednesday
15390,2023-01-11 16:29:00,Madrid - Barcelona,13,262.0,50,Tren,Madrid,Wednesday
15397,2023-01-11 16:36:00,Barcelona - Bilbao,73,519.0,67,Tren,Barcelona,Wednesday
15400,2023-01-11 16:39:00,Barcelona - Valencia,82,543.0,87,Tren,Valencia,Wednesday
15403,2023-01-11 16:42:00,Madrid - Zaragoza,61,112.0,111,Tren,Madrid,Wednesday
15404,2023-01-11 16:43:00,Sevilla - Madrid,50,530.0,84,Tren,Sevilla,Wednesday
15405,2023-01-11 16:44:00,Madrid - Barcelona,25,340.0,87,Tren,Barcelona,Wednesday
15419,2023-01-11 16:58:00,Madrid - Barcelona,95,225.0,108,Autobús,Madrid,Wednesday
15420,2023-01-11 16:59:00,Zaragoza - Barcelona,36,325.0,108,Autobús,Barcelona,Wednesday
15423,2023-01-11 17:02:00,Madrid - Barcelona,92,293.0,16,Tren,Madrid,Wednesday
15426,2023-01-11 17:05:00,Barcelona - Bilbao,34,28.0,83,Autobús,Bilbao,Wednesday
15452,2023-01-11 17:31:00,Valencia - Sevilla,41,154.0,68,Autobús,Sevilla,Wednesday
15461,2023-01-11 17:40:00,Madrid - Barcelona,90,93.0,109,Autobús,Madrid,Wednesday
15464,2023-01-11 17:43:00,Barcelona - Valencia,97,393.0,9,Autobús,Barcelona,Wednesday
15465,2023-01-11 17:44:00,Barcelona - Valencia,97,719.0,44,Autobús,Valencia,Wednesday
15466,2023-01-11 17:45:00,Madrid - Malaga,76,197.0,28,Tren,Malaga,Wednesday
15470,2023-01-11 17:49:00,Barcelona - Valencia,30,635.0,34,Autobús,Barcelona,Wednesday
15478,2023-01-11 17:57:00,Bilbao - Madrid,19,653.0,31,Tren,Bilbao,Wednesday
15484,2023-01-11 18:03:00,Sevilla - Madrid,45,466.0,12,Tren,Madrid,Wednesday
15496,2023-01-11 18:15:00,Sevilla - Madrid,79,549.0,23,Autobús,Sevilla,Wednesday
15500,2023-01-11 18:19:00,Sevilla - Madrid,52,305.0,87,Autobús,Sevilla,Wednesday
15501,2023-01-11 18:20:00,Madrid - Barcelona,54,414.0,93,Tren,Barcelona,Wednesday
15509,2023-01-11 18:28:00,Madrid - Barcelona,58,68.0,35,Autobús,Madrid,Wednesday
15512,2023-01-11 18:31:00,Valencia - Sevilla,36,63.0,89,Autobús,Valencia,Wednesday
15520,2023-01-11 18:39:00,Malaga - Sevilla,30,384.0,12,Autobús,Sevilla,Wednesday
15521,2023-01-11 18:40:00,Barcelona - Bilbao,76,687.0,97,Autobús,Barcelona,Wednesday
15522,2023-01-11 18:41:00,Bilbao - Madrid,56,210.0,114,Autobús,Madrid,Wednesday
15538,2023-01-11 18:57:00,Sevilla - Madrid,84,222.0,93,Tren,Madrid,Wednesday
15554,2023-01-11 19:13:00,Valencia - Sevilla,86,635.0,67,Autobús,Sevilla,Wednesday
15569,2023-01-11 19:28:00,Barcelona - Bilbao,48,89.0,55,Tren,Bilbao,Wednesday
15575,2023-01-11 19:34:00,Barcelona - Bilbao,92,164.0,55,Autobús,Bilbao,Wednesday
15586,2023-01-11 19:45:00,Zaragoza - Barcelona,55,440.0,28,Autobús,Barcelona,Wednesday
15591,2023-01-11 19:50:00,Madrid - Zaragoza,11,87.0,39,Tren,Madrid,Wednesday
15604,2023-01-11 20:03:00,Barcelona - Bilbao,13,458.0,75,Tren,Bilbao,Wednesday
15610,2023-01-11 20:09:00,Madrid - Zaragoza,24,482.0,2,Tren,Madrid,Wednesday
15612,2023-01-11 20:11:00,Madrid - Barcelona,22,32.0,14,Autobús,Barcelona,Wednesday
15621,2023-01-11 20:20:00,Madrid - Zaragoza,77,641.0,44,Autobús,Madrid,Wednesday
15624,2023-01-11 20:23:00,Madrid - Zaragoza,33,106.0,99,Tren,Madrid,Wednesday
15630,2023-01-11 20:29:00,Zaragoza - Barcelona,71,363.0,7,Autobús,Barcelona,Wednesday
15639,2023-01-11 20:38:00,Madrid - Zaragoza,29,215.0,99,Autobús,Madrid,Wednesday
15640,2023-01-11 20:39:00,Zaragoza - Barcelona,43,450.0,73,Tren,Barcelona,Wednesday
15645,2023-01-11 20:44:00,Bilbao - Madrid,37,15.0,74,Tren,Madrid,Wednesday
15647,2023-01-11 20:46:00,Madrid - Malaga,70,510.0,76,Tren,Malaga,Wednesday
15673,2023-01-11 21:12:00,Madrid - Barcelona,79,213.0,36,Autobús,Madrid,Wednesday
15674,2023-01-11 21:13:00,Barcelona - Bilbao,98,499.0,9,Autobús,Bilbao,Wednesday
15686,2023-01-11 21:25:00,Barcelona - Valencia,92,459.0,58,Autobús,Barcelona,Wednesday
15691,2023-01-11 21:30:00,Valencia - Sevilla,58,317.0,21,Autobús,Valencia,Wednesday
15707,2023-01-11 21:46:00,Barcelona - Valencia,52,232.0,21,Autobús,Valencia,Wednesday
15712,2023-01-11 21:51:00,Barcelona - Bilbao,81,32.0,53,Autobús,Barcelona,Wednesday
15714,2023-01-11 21:53:00,Malaga - Sevilla,61,49.0,94,Autobús,Malaga,Wednesday
15718,2023-01-11 21:57:00,Sevilla - Madrid,81,260.0,19,Tren,Sevilla,Wednesday
15725,2023-01-11 22:04:00,Malaga - Sevilla,95,370.0,114,Autobús,Malaga,Wednesday
15726,2023-01-11 22:05:00,Madrid - Barcelona,26,371.0,19,Tren,Barcelona,Wednesday
15729,2023-01-11 22:08:00,Madrid - Zaragoza,65,587.0,106,Tren,Zaragoza,Wednesday
15731,2023-01-11 22:10:00,Bilbao - Madrid,25,346.0,40,Tren,Bilbao,Wednesday
15732,2023-01-11 22:11:00,Barcelona - Valencia,34,645.0,16,Tren,Barcelona,Wednesday
15757,2023-01-11 22:36:00,Bilbao - Madrid,39,600.0,0,Tren,Madrid,Wednesday
15758,2023-01-11 22:37:00,Sevilla - Madrid,46,161.0,75,Tren,Madrid,Wednesday
15764,2023-01-11 22:43:00,Madrid - Zaragoza,10,69.0,100,Tren,Zaragoza,Wednesday
15766,2023-01-11 22:45:00,Barcelona - Valencia,23,288.0,43,Autobús,Valencia,Wednesday
15767,2023-01-11 22:46:00,Zaragoza - Barcelona,21,632.0,33,Tren,Barcelona,Wednesday
15771,2023-01-11 22:50:00,Malaga - Sevilla,69,152.0,54,Tren,Sevilla,Wednesday
15779,2023-01-11 22:58:00,Malaga - Sevilla,87,49.0,84,Tren,Sevilla,Wednesday
15783,2023-01-11 23:02:00,Madrid - Zaragoza,54,70.0,11,Autobús,Zaragoza,Wednesday
15787,2023-01-11 23:06:00,Malaga - Sevilla,22,711.0,98,Tren,Malaga,Wednesday
15789,2023-01-11 23:08:00,Sevilla - Madrid,71,521.0,76,Autobús,Sevilla,Wednesday
15805,2023-01-11 23:24:00,Zaragoza - Barcelona,66,434.0,85,Tren,Barcelona,Wednesday
15813,2023-01-11 23:32:00,Zaragoza - Barcelona,24,189.0,110,Autobús,Barcelona,Wednesday
15827,2023-01-11 23:46:00,Malaga - Sevilla,21,638.0,33,Tren,Malaga,Wednesday
15831,2023-01-11 23:50:00,Madrid - Barcelona,50,354.0,4,Autobús,Madrid,Wednesday
15833,2023-01-11 23:52:00,Valencia - Sevilla,11,426.0,87,Tren,Valencia,Wednesday
15834,2023-01-11 23:53:00,Bilbao - Madrid,67,533.0,5,Autobús,Bilbao,Wednesday
15844,2023-01-12 00:03:00,Valencia - Sevilla,60,659.0,44,Autobús,Valencia,Thursday
15854,2023-01-12 00:13:00,Bilbao - Madrid,77,629.0,35,Tren,Madrid,Thursday
15860,2023-01-12 00:19:00,Bilbao - Madrid,54,86.0,55,Tren,Bilbao,Thursday
15866,2023-01-12 00:25:00,Bilbao - Madrid,43,617.0,105,Tren,Bilbao,Thursday
15872,2023-01-12 00:31:00,Zaragoza - Barcelona,83,126.0,49,Autobús,Zaragoza,Thursday
15881,2023-01-12 00:40:00,Zaragoza - Barcelona,79,136.0,8,Autobús,Barcelona,Thursday
15890,2023-01-12 00:49:00,Madrid - Zaragoza,89,240.0,63,Autobús,Zaragoza,Thursday
15894,2023-01-12 00:53:00,Bilbao - Madrid,16,88.0,54,Tren,Bilbao,Thursday
15897,2023-01-12 00:56:00,Barcelona - Bilbao,46,665.0,88,Autobús,Barcelona,Thursday
15902,2023-01-12 01:01:00,Valencia - Sevilla,44,144.0,37,Autobús,Sevilla,Thursday
15917,2023-01-12 01:16:00,Valencia - Sevilla,16,497.0,60,Autobús,Sevilla,Thursday
15936,2023-01-12 01:35:00,Zaragoza - Barcelona,34,203.0,83,Autobús,Zaragoza,Thursday
15947,2023-01-12 01:46:00,Valencia - Sevilla,11,284.0,57,Tren,Valencia,Thursday
15965,2023-01-12 02:04:00,Bilbao - Madrid,60,368.0,117,Tren,Bilbao,Thursday
15966,2023-01-12 02:05:00,Barcelona - Valencia,67,326.0,103,Tren,Barcelona,Thursday
15968,2023-01-12 02:07:00,Madrid - Barcelona,87,374.0,54,Autobús,Barcelona,Thursday
15970,2023-01-12 02:09:00,Madrid - Zaragoza,80,514.0,63,Tren,Zaragoza,Thursday
15976,2023-01-12 02:15:00,Madrid - Barcelona,14,292.0,83,Tren,Madrid,Thursday
15984,2023-01-12 02:23:00,Barcelona - Valencia,47,199.0,82,Tren,Barcelona,Thursday
16001,2023-01-12 02:40:00,Bilbao - Madrid,54,232.0,999,Tren,Bilbao,Thursday
16002,2023-01-12 02:41:00,Zaragoza - Barcelona,17,113.0,105,Autobús,Barcelona,Thursday
16014,2023-01-12 02:53:00,Valencia - Sevilla,35,143.0,86,Tren,Valencia,Thursday
16018,2023-01-12 02:57:00,Bilbao - Madrid,23,571.0,73,Autobús,Bilbao,Thursday
16021,2023-01-12 03:00:00,Malaga - Sevilla,11,609.0,74,Autobús,Sevilla,Thursday
16023,2023-01-12 03:02:00,Valencia - Sevilla,79,159.0,60,Tren,Valencia,Thursday
16036,2023-01-12 03:15:00,Barcelona - Bilbao,35,573.0,71,Tren,Bilbao,Thursday
16046,2023-01-12 03:25:00,Barcelona - Bilbao,82,369.0,56,Autobús,Barcelona,Thursday
16051,2023-01-12 03:30:00,Sevilla - Madrid,70,367.0,80,Autobús,Madrid,Thursday
16052,2023-01-12 03:31:00,Madrid - Malaga,74,592.0,2,Autobús,Malaga,Thursday
16060,2023-01-12 03:39:00,Madrid - Malaga,45,550.0,37,Tren,Malaga,Thursday
16066,2023-01-12 03:45:00,Valencia - Sevilla,96,109.0,15,Tren,Valencia,Thursday
16077,2023-01-12 03:56:00,Bilbao - Madrid,48,342.0,5,Autobús,Bilbao,Thursday
16097,2023-01-12 04:16:00,Barcelona - Bilbao,10,271.0,54,Autobús,Barcelona,Thursday
16101,2023-01-12 04:20:00,Madrid - Zaragoza,54,132.0,63,Tren,Zaragoza,Thursday
16103,2023-01-12 04:22:00,Malaga - Sevilla,98,128.0,77,Tren,Malaga,Thursday
16105,2023-01-12 04:24:00,Madrid - Barcelona,60,332.0,87,Tren,Barcelona,Thursday
16106,2023-01-12 04:25:00,Malaga - Sevilla,24,454.0,17,Tren,Malaga,Thursday
16118,2023-01-12 04:37:00,Zaragoza - Barcelona,25,471.0,95,Tren,Barcelona,Thursday
16138,2023-01-12 04:57:00,Valencia - Sevilla,45,426.0,34,Tren,Valencia,Thursday
16145,2023-01-12 05:04:00,Bilbao - Madrid,59,651.0,48,Autobús,Madrid,Thursday
16158,2023-01-12 05:17:00,Malaga - Sevilla,18,43.0,63,Autobús,Malaga,Thursday
16165,2023-01-12 05:24:00,Bilbao - Madrid,96,605.0,95,Autobús,Bilbao,Thursday
16167,2023-01-12 05:26:00,Bilbao - Madrid,80,251.0,13,Tren,Madrid,Thursday
16169,2023-01-12 05:28:00,Madrid - Zaragoza,87,501.0,17,Autobús,Zaragoza,Thursday
16173,2023-01-12 05:32:00,Zaragoza - Barcelona,53,97.0,106,Autobús,Barcelona,Thursday
16182,2023-01-12 05:41:00,Zaragoza - Barcelona,28,539.0,63,Tren,Zaragoza,Thursday
16183,2023-01-12 05:42:00,Sevilla - Madrid,39,369.0,40,Autobús,Madrid,Thursday
16212,2023-01-12 06:11:00,Valencia - Sevilla,97,289.0,71,Autobús,Sevilla,Thursday
16214,2023-01-12 06:13:00,Madrid - Barcelona,87,18.0,44,Tren,Barcelona,Thursday
16230,2023-01-12 06:29:00,Bilbao - Madrid,38,696.0,71,Autobús,Bilbao,Thursday
16231,2023-01-12 06:30:00,Bilbao - Madrid,72,296.0,46,Tren,Bilbao,Thursday
16239,2023-01-12 06:38:00,Zaragoza - Barcelona,12,233.0,105,Tren,Barcelona,Thursday
16251,2023-01-12 06:50:00,Sevilla - Madrid,87,196.0,8,Tren,Sevilla,Thursday
16256,2023-01-12 06:55:00,Malaga - Sevilla,40,414.0,43,Autobús,Malaga,Thursday
16259,2023-01-12 06:58:00,Malaga - Sevilla,39,233.0,62,Autobús,Sevilla,Thursday
16260,2023-01-12 06:59:00,Madrid - Zaragoza,54,131.0,17,Tren,Madrid,Thursday
16267,2023-01-12 07:06:00,Malaga - Sevilla,82,559.0,114,Tren,Sevilla,Thursday
16293,2023-01-12 07:32:00,Bilbao - Madrid,37,655.0,12,Tren,Bilbao,Thursday
16297,2023-01-12 07:36:00,Madrid - Barcelona,55,207.0,114,Autobús,Barcelona,Thursday
16300,2023-01-12 07:39:00,Madrid - Zaragoza,43,409.0,15,Autobús,Madrid,Thursday
16301,2023-01-12 07:40:00,Barcelona - Bilbao,54,592.0,58,Autobús,Barcelona,Thursday
16309,2023-01-12 07:48:00,Madrid - Zaragoza,27,383.0,8,Autobús,Madrid,Thursday
16334,2023-01-12 08:13:00,Madrid - Malaga,22,351.0,24,Autobús,Malaga,Thursday
16347,2023-01-12 08:26:00,Valencia - Sevilla,78,170.0,48,Tren,Valencia,Thursday
16360,2023-01-12 08:39:00,Sevilla - Madrid,23,143.0,72,Autobús,Sevilla,Thursday
16364,2023-01-12 08:43:00,Madrid - Zaragoza,59,260.0,12,Autobús,Zaragoza,Thursday
16374,2023-01-12 08:53:00,Valencia - Sevilla,20,331.0,9,Tren,Sevilla,Thursday
16377,2023-01-12 08:56:00,Malaga - Sevilla,92,561.0,74,Tren,Malaga,Thursday
16392,2023-01-12 09:11:00,Madrid - Barcelona,16,130.0,115,Autobús,Barcelona,Thursday
16397,2023-01-12 09:16:00,Barcelona - Bilbao,78,647.0,29,Autobús,Barcelona,Thursday
16399,2023-01-12 09:18:00,Madrid - Zaragoza,51,682.0,49,Tren,Madrid,Thursday
16413,2023-01-12 09:32:00,Madrid - Malaga,41,187.0,49,Autobús,Malaga,Thursday
16417,2023-01-12 09:36:00,Sevilla - Madrid,96,497.0,12,Autobús,Madrid,Thursday
16439,2023-01-12 09:58:00,Bilbao - Madrid,24,75.0,105,Tren,Bilbao,Thursday
16440,2023-01-12 09:59:00,Madrid - Malaga,12,665.0,99,Autobús,Madrid,Thursday
16445,2023-01-12 10:04:00,Madrid - Barcelona,89,168.0,76,Tren,Madrid,Thursday
16450,2023-01-12 10:09:00,Bilbao - Madrid,37,684.0,61,Autobús,Madrid,Thursday
16461,2023-01-12 10:20:00,Zaragoza - Barcelona,21,523.0,62,Autobús,Zaragoza,Thursday
16487,2023-01-12 10:46:00,Zaragoza - Barcelona,68,30.0,56,Autobús,Barcelona,Thursday
16494,2023-01-12 10:53:00,Madrid - Zaragoza,79,587.0,13,Tren,Madrid,Thursday
16504,2023-01-12 11:03:00,Barcelona - Bilbao,29,391.0,36,Tren,Barcelona,Thursday
16506,2023-01-12 11:05:00,Barcelona - Bilbao,80,270.0,95,Autobús,Bilbao,Thursday
16507,2023-01-12 11:06:00,Sevilla - Madrid,64,138.0,58,Tren,Sevilla,Thursday
16512,2023-01-12 11:11:00,Bilbao - Madrid,59,622.0,29,Autobús,Bilbao,Thursday
16515,2023-01-12 11:14:00,Malaga - Sevilla,62,683.0,44,Autobús,Malaga,Thursday
16518,2023-01-12 11:17:00,Barcelona - Valencia,39,683.0,46,Tren,Valencia,Thursday
