Ruta,Numero_Pasajeros,Duracion_Viaje_Minutos,Retraso_Minutos,Tipo_Transporte,Region,Dia_Semana,Mes,Día,Hora,Minuto
Madrid - Zaragoza,25,585.0,80,2,Madrid,0,1,23,19,25
Zaragoza - Barcelona,72,127.0,114,2,Zaragoza,0,1,23,19,26
Zaragoza - Barcelona,46,715.0,69,1,Zaragoza,0,1,23,19,31
Madrid - Malaga,25,362.0,79,1,Madrid,0,1,23,19,36
Madrid - Malaga,43,532.0,105,2,Madrid,0,1,23,19,45
Sevilla - Madrid,81,512.0,95,2,Madrid,0,1,23,20,13
Bilbao - Madrid,73,176.0,8,2,Madrid,0,1,23,20,14
Sevilla - Madrid,93,588.0,46,1,Sevilla,0,1,23,20,26
Madrid - Malaga,85,626.0,40,1,Malaga,0,1,23,20,28
Madrid - Zaragoza,45,473.0,59,2,Zaragoza,0,1,23,20,50
Bilbao - Madrid,25,352.0,26,1,Madrid,0,1,23,21,3
Valencia - Sevilla,38,593.0,35,2,Valencia,0,1,23,21,17
Madrid - Malaga,77,413.0,119,1,Malaga,0,1,23,21,47
Barcelona - Bilbao,29,212.0,75,1,Barcelona,0,1,23,21,50
Madrid - Malaga,78,503.0,85,2,Malaga,0,1,23,21,51
Malaga - Sevilla,50,291.0,21,2,Sevilla,0,1,23,21,56
Zaragoza - Barcelona,72,606.0,53,2,Barcelona,0,1,23,22,17
Zaragoza - Barcelona,92,494.0,9,2,Zaragoza,0,1,23,22,38
Zaragoza - Barcelona,78,509.0,11,2,Barcelona,0,1,23,22,53
Zaragoza - Barcelona,20,383.0,95,2,Zaragoza,0,1,23,22,54
Sevilla - Madrid,15,462.0,5,2,Sevilla,0,1,23,22,56
Sevilla - Madrid,65,259.0,28,2,Sevilla,0,1,23,23,6
Bilbao - Madrid,56,543.0,79,2,Bilbao,0,1,23,23,10
Barcelona - Valencia,67,189.0,82,1,Barcelona,0,1,23,23,26
Valencia - Sevilla,36,527.0,4,1,Valencia,0,1,23,23,31
Barcelona - Bilbao,16,129.0,100,2,Barcelona,0,1,23,23,47
Barcelona - Bilbao,85,363.0,13,1,Barcelona,0,1,23,23,53
Madrid - Malaga,90,311.0,4,2,Malaga,0,1,23,23,54
Zaragoza - Barcelona,40,593.0,17,2,Zaragoza,0,1,23,23,56
Barcelona - Valencia,31,281.0,39,2,Valencia,1,1,24,0,7
Sevilla - Madrid,40,209.0,105,1,Sevilla,1,1,24,0,12
Malaga - Sevilla,92,610.0,107,1,Sevilla,1,1,24,0,24
Sevilla - Madrid,64,696.0,118,1,Madrid,1,1,24,0,29
Zaragoza - Barcelona,61,659.0,34,1,Barcelona,1,1,24,0,34
Madrid - Barcelona,25,586.0,112,1,Madrid,1,1,24,0,40
Madrid - Barcelona,56,295.0,110,2,Madrid,1,1,24,0,41
Bilbao - Madrid,54,150.0,86,1,Bilbao,1,1,24,0,48
Madrid - Zaragoza,24,358.0,56,2,Zaragoza,1,1,24,1,1
Valencia - Sevilla,29,597.0,1,1,Valencia,1,1,24,1,7
Madrid - Zaragoza,65,233.0,17,2,Zaragoza,1,1,24,1,12
Madrid - Zaragoza,32,342.0,55,2,Zaragoza,1,1,24,1,17
Madrid - Zaragoza,28,545.0,105,2,Madrid,1,1,24,1,18
Barcelona - Valencia,69,156.0,115,2,Barcelona,1,1,24,1,22
Madrid - Malaga,29,672.0,54,2,Malaga,1,1,24,1,23
Bilbao - Madrid,89,453.0,65,2,Madrid,1,1,24,1,24
Bilbao - Madrid,32,708.0,114,2,Madrid,1,1,24,1,28
Barcelona - Bilbao,23,719.0,77,2,Bilbao,1,1,24,1,36
Bilbao - Madrid,18,385.0,119,1,Bilbao,1,1,24,1,45
Barcelona - Valencia,82,122.0,106,1,Barcelona,1,1,24,1,50
Bilbao - Madrid,84,141.0,85,1,Madrid,1,1,24,1,54
Valencia - Sevilla,31,239.0,93,2,Sevilla,1,1,24,2,14
Madrid - Zaragoza,95,634.0,4,2,Madrid,1,1,24,2,18
Barcelona - Bilbao,41,592.0,78,1,Bilbao,1,1,24,2,25
Bilbao - Madrid,72,515.0,3,1,Bilbao,1,1,24,2,31
Barcelona - Bilbao,59,514.0,108,1,Barcelona,1,1,24,2,57
Madrid - Zaragoza,52,611.0,0,1,Zaragoza,1,1,24,3,16
Malaga - Sevilla,33,474.0,108,1,Malaga,1,1,24,3,23
Malaga - Sevilla,36,425.0,48,1,Malaga,1,1,24,3,24
Madrid - Malaga,64,407.0,36,1,Malaga,1,1,24,3,27
Barcelona - Bilbao,29,403.0,52,2,Barcelona,1,1,24,3,29
Madrid - Zaragoza,54,223.0,85,2,Madrid,1,1,24,3,31
Valencia - Sevilla,44,232.0,51,1,Valencia,1,1,24,3,48
Zaragoza - Barcelona,42,253.0,84,2,Barcelona,1,1,24,3,52
Bilbao - Madrid,77,307.0,58,2,Madrid,1,1,24,3,54
Zaragoza - Barcelona,44,512.0,28,1,Barcelona,1,1,24,3,58
Bilbao - Madrid,17,472.0,36,2,Madrid,1,1,24,4,8
Sevilla - Madrid,21,524.0,93,1,Sevilla,1,1,24,4,12
Sevilla - Madrid,94,285.0,103,2,Sevilla,1,1,24,4,38
Barcelona - Bilbao,56,326.0,19,2,Barcelona,1,1,24,4,48
Malaga - Sevilla,54,613.0,97,1,Sevilla,1,1,24,4,52
Madrid - Zaragoza,79,238.0,94,1,Zaragoza,1,1,24,4,53
Barcelona - Bilbao,96,229.0,113,2,Barcelona,1,1,24,4,55
Barcelona - Bilbao,65,275.0,104,2,Barcelona,1,1,24,5,1
Sevilla - Madrid,86,429.0,64,2,Madrid,1,1,24,5,5
Barcelona - Bilbao,73,368.0,52,1,Barcelona,1,1,24,5,19
Madrid - Malaga,59,452.0,118,2,Malaga,1,1,24,5,24
Madrid - Zaragoza,29,569.0,32,2,Madrid,1,1,24,5,25
Malaga - Sevilla,63,412.0,22,2,Sevilla,1,1,24,5,28
Sevilla - Madrid,73,401.0,37,2,Sevilla,1,1,24,5,53
Zaragoza - Barcelona,28,434.0,49,2,Barcelona,1,1,24,6,0
Bilbao - Madrid,49,536.0,90,2,Madrid,1,1,24,6,7
Zaragoza - Barcelona,65,513.0,65,1,Barcelona,1,1,24,6,9
Bilbao - Madrid,80,445.0,79,2,Bilbao,1,1,24,6,14
Barcelona - Bilbao,15,619.0,108,1,Barcelona,1,1,24,6,32
Madrid - Barcelona,25,479.0,9,2,Barcelona,1,1,24,6,35
Sevilla - Madrid,79,590.0,33,1,Madrid,1,1,24,6,39
Madrid - Zaragoza,47,137.0,1,2,Zaragoza,1,1,24,7,6
Valencia - Sevilla,79,380.0,20,1,Valencia,1,1,24,7,7
Madrid - Barcelona,30,414.0,83,2,Madrid,1,1,24,7,15
Sevilla - Madrid,60,152.0,58,1,Sevilla,1,1,24,7,22
Sevilla - Madrid,64,652.0,34,2,Sevilla,1,1,24,7,24
Madrid - Malaga,25,477.0,59,1,Malaga,1,1,24,7,26
Madrid - Barcelona,63,171.0,68,1,Barcelona,1,1,24,7,30
Madrid - Zaragoza,97,203.0,22,2,Madrid,1,1,24,7,35
Valencia - Sevilla,59,554.0,65,1,Sevilla,1,1,24,7,44
Valencia - Sevilla,39,605.0,54,1,Sevilla,1,1,24,7,50
Madrid - Malaga,16,693.0,114,2,Madrid,1,1,24,7,57
Barcelona - Valencia,85,416.0,40,1,Barcelona,1,1,24,8,4
Madrid - Zaragoza,49,648.0,8,2,Madrid,1,1,24,8,7
Malaga - Sevilla,31,219.0,27,2,Sevilla,1,1,24,8,13
Madrid - Zaragoza,99,680.0,94,1,Madrid,1,1,24,8,21
Barcelona - Valencia,40,546.0,106,2,Barcelona,1,1,24,9,0
Madrid - Malaga,59,548.0,110,2,Malaga,1,1,24,9,3
Sevilla - Madrid,90,177.0,13,2,Sevilla,1,1,24,9,9
Madrid - Malaga,77,124.0,115,1,Madrid,1,1,24,9,19
Madrid - Barcelona,21,532.0,49,1,Barcelona,1,1,24,9,30
Valencia - Sevilla,22,473.0,96,2,Sevilla,1,1,24,9,31
Bilbao - Madrid,80,506.0,100,2,Bilbao,1,1,24,9,38
Barcelona - Bilbao,71,615.0,45,2,Bilbao,1,1,24,9,39
Madrid - Malaga,34,581.0,100,2,Malaga,1,1,24,9,47
Sevilla - Madrid,66,293.0,57,1,Madrid,1,1,24,10,2
Bilbao - Madrid,76,646.0,57,2,Bilbao,1,1,24,10,10
Sevilla - Madrid,85,600.0,84,1,Sevilla,1,1,24,10,12
Bilbao - Madrid,41,570.0,104,2,Bilbao,1,1,24,10,16
Madrid - Barcelona,41,703.0,99,2,Barcelona,1,1,24,10,19
Madrid - Barcelona,53,531.0,42,1,Barcelona,1,1,24,10,28
Sevilla - Madrid,69,179.0,54,1,Sevilla,1,1,24,10,38
Valencia - Sevilla,26,652.0,102,1,Valencia,1,1,24,10,42
Bilbao - Madrid,25,565.0,23,2,Madrid,1,1,24,10,57
Bilbao - Madrid,34,152.0,62,2,Bilbao,1,1,24,11,5
Valencia - Sevilla,64,369.0,64,2,Valencia,1,1,24,11,40
Madrid - Malaga,30,324.0,96,1,Malaga,1,1,24,11,46
Barcelona - Bilbao,23,531.0,98,2,Bilbao,1,1,24,11,55
Malaga - Sevilla,81,247.0,48,1,Malaga,1,1,24,12,2
Bilbao - Madrid,72,190.0,10,1,Bilbao,1,1,24,12,37
Madrid - Barcelona,91,585.0,19,1,Barcelona,1,1,24,12,40
Madrid - Malaga,69,187.0,87,1,Madrid,1,1,24,12,41
Barcelona - Bilbao,88,702.0,71,2,Bilbao,1,1,24,12,51
Madrid - Malaga,37,661.0,5,1,Malaga,1,1,24,13,21
Barcelona - Valencia,18,398.0,18,1,Barcelona,1,1,24,13,25
Barcelona - Bilbao,75,461.0,115,2,Barcelona,1,1,24,13,26
Bilbao - Madrid,57,709.0,50,1,Bilbao,1,1,24,13,28
Zaragoza - Barcelona,11,412.0,1,1,Zaragoza,1,1,24,13,34
Malaga - Sevilla,33,321.0,6,2,Malaga,1,1,24,13,35
Valencia - Sevilla,67,295.0,66,2,Valencia,1,1,24,13,43
Sevilla - Madrid,11,512.0,49,2,Madrid,1,1,24,13,55
Madrid - Malaga,57,403.0,3,2,Madrid,1,1,24,14,2
Valencia - Sevilla,88,275.0,64,1,Valencia,1,1,24,14,11
Zaragoza - Barcelona,95,291.0,15,1,Zaragoza,1,1,24,14,22
Valencia - Sevilla,91,468.0,72,1,Sevilla,1,1,24,14,32
Sevilla - Madrid,34,592.0,93,1,Madrid,1,1,24,14,33
Madrid - Malaga,31,332.0,8,1,Madrid,1,1,24,14,41
Zaragoza - Barcelona,77,298.0,77,2,Zaragoza,1,1,24,14,50
Barcelona - Bilbao,42,633.0,104,1,Bilbao,1,1,24,15,2
Madrid - Barcelona,10,327.0,98,2,Barcelona,1,1,24,15,5
Madrid - Zaragoza,35,436.0,33,2,Zaragoza,1,1,24,15,9
Sevilla - Madrid,88,361.0,13,2,Sevilla,1,1,24,15,15
Madrid - Zaragoza,47,658.0,50,1,Zaragoza,1,1,24,15,25
Madrid - Barcelona,49,212.0,40,1,Madrid,1,1,24,15,47
Barcelona - Bilbao,32,445.0,64,1,Bilbao,1,1,24,15,49
Sevilla - Madrid,80,156.0,68,1,Sevilla,1,1,24,16,3
Sevilla - Madrid,22,249.0,24,2,Madrid,1,1,24,16,5
Valencia - Sevilla,66,710.0,25,2,Sevilla,1,1,24,16,10
Zaragoza - Barcelona,75,371.0,22,2,Zaragoza,1,1,24,16,54
Bilbao - Madrid,56,357.0,26,2,Bilbao,1,1,24,16,56
Bilbao - Madrid,93,679.0,17,1,Madrid,1,1,24,17,12
Malaga - Sevilla,31,495.0,101,1,Sevilla,1,1,24,17,33
Malaga - Sevilla,87,604.0,95,2,Malaga,1,1,24,17,36
Sevilla - Madrid,26,649.0,21,1,Sevilla,1,1,24,17,47
Valencia - Sevilla,51,411.0,104,1,Sevilla,1,1,24,17,53
Zaragoza - Barcelona,39,486.0,91,1,Barcelona,1,1,24,17,57
Barcelona - Bilbao,97,331.0,42,1,Bilbao,1,1,24,18,5
Barcelona - Valencia,71,236.0,67,2,Valencia,1,1,24,18,11
Valencia - Sevilla,50,604.0,94,2,Valencia,1,1,24,18,16
Madrid - Barcelona,76,521.0,45,1,Madrid,1,1,24,18,17
Barcelona - Bilbao,56,289.0,17,2,Bilbao,1,1,24,18,48
Madrid - Malaga,85,249.0,113,2,Malaga,1,1,24,18,54
Madrid - Malaga,40,630.0,52,1,Madrid,1,1,24,18,58
Malaga - Sevilla,44,282.0,28,2,Malaga,1,1,24,19,4
Sevilla - Madrid,62,593.0,90,1,Madrid,1,1,24,19,5
Madrid - Malaga,96,454.0,76,2,Madrid,1,1,24,19,12
Madrid - Malaga,83,246.0,15,2,Malaga,1,1,24,19,26
Madrid - Zaragoza,76,716.0,15,1,Zaragoza,1,1,24,19,38
Barcelona - Bilbao,67,562.0,61,1,Bilbao,1,1,24,19,39
Madrid - Zaragoza,86,163.0,69,1,Madrid,1,1,24,19,48
Sevilla - Madrid,16,238.0,73,2,Sevilla,1,1,24,19,50
Barcelona - Bilbao,12,612.0,60,1,Bilbao,1,1,24,19,59
Zaragoza - Barcelona,95,501.0,25,2,Zaragoza,1,1,24,20,7
Madrid - Zaragoza,94,608.0,44,1,Madrid,1,1,24,20,9
Valencia - Sevilla,57,683.0,90,1,Sevilla,1,1,24,20,12
Zaragoza - Barcelona,32,550.0,90,2,Barcelona,1,1,24,20,13
Malaga - Sevilla,82,218.0,4,2,Sevilla,1,1,24,20,21
Madrid - Malaga,39,400.0,60,2,Madrid,1,1,24,20,35
Bilbao - Madrid,68,160.0,76,2,Bilbao,1,1,24,20,39
Madrid - Zaragoza,57,466.0,61,2,Zaragoza,1,1,24,21,14
Madrid - Malaga,70,673.0,10,2,Malaga,1,1,24,21,28
Barcelona - Bilbao,59,546.0,114,2,Barcelona,1,1,24,21,29
Madrid - Zaragoza,37,290.0,31,1,Madrid,1,1,24,21,36
Bilbao - Madrid,44,124.0,22,1,Bilbao,1,1,24,21,43
Barcelona - Valencia,72,282.0,111,2,Barcelona,1,1,24,21,48
Madrid - Zaragoza,92,207.0,35,1,Madrid,1,1,24,22,20
Barcelona - Bilbao,76,619.0,101,1,Barcelona,1,1,24,22,25
Madrid - Malaga,62,572.0,74,1,Malaga,1,1,24,22,37
Madrid - Malaga,11,205.0,8,2,Madrid,1,1,24,22,49
Sevilla - Madrid,89,367.0,117,2,Madrid,1,1,24,23,8
Bilbao - Madrid,65,586.0,92,1,Bilbao,1,1,24,23,16
Bilbao - Madrid,15,148.0,86,2,Bilbao,1,1,24,23,18
Barcelona - Bilbao,72,671.0,38,2,Bilbao,1,1,24,23,34
Madrid - Barcelona,31,671.0,103,2,Barcelona,1,1,24,23,48
Madrid - Zaragoza,51,546.0,55,1,Zaragoza,1,1,24,23,52
Valencia - Sevilla,12,408.0,103,2,Valencia,1,1,24,23,59
Bilbao - Madrid,26,356.0,72,2,Madrid,2,1,25,0,0
Barcelona - Bilbao,83,598.0,37,1,Barcelona,2,1,25,0,1
Malaga - Sevilla,45,615.0,108,2,Malaga,2,1,25,0,25
Madrid - Zaragoza,31,335.0,50,2,Madrid,2,1,25,0,35
Barcelona - Bilbao,64,220.0,39,1,Bilbao,2,1,25,0,37
Madrid - Zaragoza,49,466.0,34,1,Madrid,2,1,25,0,38
Madrid - Zaragoza,69,635.0,119,1,Zaragoza,2,1,25,0,52
Malaga - Sevilla,76,303.0,52,1,Malaga,2,1,25,1,10
Madrid - Zaragoza,24,295.0,61,1,Madrid,2,1,25,1,11
Bilbao - Madrid,70,564.0,50,1,Madrid,2,1,25,1,14
Zaragoza - Barcelona,39,185.0,119,1,Barcelona,2,1,25,1,29
Madrid - Zaragoza,51,126.0,45,2,Zaragoza,2,1,25,1,32
Bilbao - Madrid,79,206.0,15,2,Bilbao,2,1,25,1,38
Madrid - Zaragoza,48,503.0,102,1,Zaragoza,2,1,25,1,39
Barcelona - Bilbao,96,641.0,99,2,Bilbao,2,1,25,1,57
Valencia - Sevilla,46,309.0,23,1,Sevilla,2,1,25,2,3
Madrid - Barcelona,80,420.0,3,2,Barcelona,2,1,25,2,23
Valencia - Sevilla,22,492.0,116,2,Valencia,2,1,25,3,4
Madrid - Malaga,63,347.0,61,1,Malaga,2,1,25,3,7
Sevilla - Madrid,89,436.0,34,1,Sevilla,2,1,25,3,11
Malaga - Sevilla,20,363.0,81,1,Malaga,2,1,25,3,16
Zaragoza - Barcelona,44,634.0,84,1,Zaragoza,2,1,25,3,18
Zaragoza - Barcelona,91,671.0,90,1,Zaragoza,2,1,25,3,19
Madrid - Barcelona,75,660.0,111,1,Barcelona,2,1,25,3,25
Zaragoza - Barcelona,53,588.0,95,2,Barcelona,2,1,25,3,51
Barcelona - Valencia,94,320.0,85,1,Valencia,2,1,25,3,57
Barcelona - Bilbao,51,218.0,113,1,Barcelona,2,1,25,3,58
Bilbao - Madrid,13,241.0,117,1,Bilbao,2,1,25,4,2
Valencia - Sevilla,64,556.0,84,1,Sevilla,2,1,25,4,10
Malaga - Sevilla,92,416.0,47,1,Malaga,2,1,25,4,42
Malaga - Sevilla,12,683.0,97,1,Malaga,2,1,25,4,48
Valencia - Sevilla,12,379.0,55,2,Valencia,2,1,25,4,51
Barcelona - Bilbao,97,594.0,55,2,Bilbao,2,1,25,4,53
Malaga - Sevilla,84,218.0,50,1,Malaga,2,1,25,4,55
Zaragoza - Barcelona,41,329.0,108,1,Zaragoza,2,1,25,5,16
Barcelona - Valencia,93,532.0,110,2,Valencia,2,1,25,5,17
Barcelona - Bilbao,23,148.0,87,2,Bilbao,2,1,25,5,21
Sevilla - Madrid,81,157.0,71,1,Madrid,2,1,25,5,34
Madrid - Malaga,37,271.0,111,2,Madrid,2,1,25,5,35
Bilbao - Madrid,27,660.0,13,2,Bilbao,2,1,25,5,47
Madrid - Barcelona,47,272.0,59,2,Madrid,2,1,25,5,48
Zaragoza - Barcelona,77,417.0,0,1,Zaragoza,2,1,25,5,53
Sevilla - Madrid,54,670.0,114,2,Madrid,2,1,25,5,59
Zaragoza - Barcelona,87,420.0,83,2,Zaragoza,2,1,25,6,16
Bilbao - Madrid,65,541.0,51,2,Madrid,2,1,25,6,32
Valencia - Sevilla,46,712.0,47,2,Sevilla,2,1,25,6,41
Zaragoza - Barcelona,33,271.0,88,2,Barcelona,2,1,25,6,42
Sevilla - Madrid,53,379.0,1,1,Sevilla,2,1,25,6,43
Madrid - Barcelona,50,133.0,99,1,Madrid,2,1,25,6,59
Zaragoza - Barcelona,59,636.0,95,1,Barcelona,2,1,25,7,5
Madrid - Malaga,47,546.0,27,2,Madrid,2,1,25,7,13
Zaragoza - Barcelona,79,272.0,70,2,Barcelona,2,1,25,7,15
Bilbao - Madrid,88,401.0,27,1,Bilbao,2,1,25,7,16
Barcelona - Bilbao,78,208.0,65,2,Bilbao,2,1,25,7,18
Sevilla - Madrid,84,571.0,61,1,Madrid,2,1,25,7,26
Madrid - Zaragoza,27,155.0,26,2,Zaragoza,2,1,25,7,35
Valencia - Sevilla,73,406.0,24,1,Sevilla,2,1,25,7,37
Bilbao - Madrid,44,254.0,29,1,Bilbao,2,1,25,7,43
Madrid - Barcelona,85,132.0,82,1,Barcelona,2,1,25,7,46
Madrid - Barcelona,47,498.0,7,1,Madrid,2,1,25,7,48
Madrid - Zaragoza,68,517.0,39,2,Zaragoza,2,1,25,7,52
Bilbao - Madrid,26,613.0,119,1,Bilbao,2,1,25,8,20
Madrid - Barcelona,13,410.0,100,1,Barcelona,2,1,25,8,29
Barcelona - Valencia,95,397.0,7,2,Valencia,2,1,25,8,33
Bilbao - Madrid,41,624.0,117,2,Bilbao,2,1,25,8,34
Zaragoza - Barcelona,43,462.0,56,2,Barcelona,2,1,25,8,55
Bilbao - Madrid,47,459.0,103,1,Bilbao,2,1,25,9,4
Sevilla - Madrid,77,457.0,16,1,Madrid,2,1,25,9,11
Malaga - Sevilla,20,197.0,60,1,Malaga,2,1,25,9,13
Malaga - Sevilla,63,346.0,55,2,Sevilla,2,1,25,9,17
Barcelona - Valencia,50,325.0,41,2,Barcelona,2,1,25,9,20
Barcelona - Bilbao,56,623.0,0,2,Barcelona,2,1,25,9,26
Malaga - Sevilla,92,229.0,38,1,Sevilla,2,1,25,9,32
Barcelona - Valencia,64,280.0,1,2,Valencia,2,1,25,9,33
Madrid - Zaragoza,17,373.0,1,1,Zaragoza,2,1,25,9,40
Madrid - Malaga,25,667.0,33,2,Madrid,2,1,25,9,53
Bilbao - Madrid,28,335.0,81,1,Madrid,2,1,25,10,0
Valencia - Sevilla,33,683.0,50,1,Valencia,2,1,25,10,27
Valencia - Sevilla,48,172.0,96,1,Sevilla,2,1,25,10,29
Sevilla - Madrid,62,552.0,86,2,Madrid,2,1,25,10,34
Barcelona - Valencia,90,584.0,92,2,Barcelona,2,1,25,10,35
Barcelona - Valencia,20,565.0,11,2,Barcelona,2,1,25,10,50
Valencia - Sevilla,33,535.0,59,2,Sevilla,2,1,25,10,59
Valencia - Sevilla,73,548.0,4,1,Sevilla,2,1,25,11,9
Bilbao - Madrid,90,212.0,32,1,Bilbao,2,1,25,11,18
Madrid - Barcelona,85,488.0,85,2,Madrid,2,1,25,11,26
Madrid - Barcelona,24,528.0,43,2,Barcelona,2,1,25,11,29
Malaga - Sevilla,67,367.0,9,1,Malaga,2,1,25,11,30
Barcelona - Valencia,67,365.0,42,2,Barcelona,2,1,25,11,31
Valencia - Sevilla,40,262.0,116,1,Valencia,2,1,25,11,34
Madrid - Zaragoza,31,531.0,58,2,Zaragoza,2,1,25,11,49
Bilbao - Madrid,37,668.0,97,1,Bilbao,2,1,25,11,55
Madrid - Zaragoza,19,678.0,62,1,Madrid,2,1,25,11,57
Madrid - Malaga,87,446.0,109,2,Madrid,2,1,25,11,59
Barcelona - Bilbao,61,328.0,39,1,Bilbao,2,1,25,12,1
Valencia - Sevilla,68,429.0,106,1,Sevilla,2,1,25,12,14
Sevilla - Madrid,65,394.0,13,2,Madrid,2,1,25,12,15
Madrid - Zaragoza,51,626.0,55,2,Zaragoza,2,1,25,12,22
Barcelona - Bilbao,20,185.0,104,2,Barcelona,2,1,25,12,27
Madrid - Barcelona,36,573.0,39,2,Madrid,2,1,25,12,35
Madrid - Barcelona,22,416.0,36,1,Madrid,2,1,25,12,40
Sevilla - Madrid,24,235.0,37,1,Sevilla,2,1,25,12,53
Zaragoza - Barcelona,97,307.0,68,2,Barcelona,2,1,25,13,2
Bilbao - Madrid,14,434.0,59,1,Bilbao,2,1,25,13,13
Barcelona - Valencia,24,504.0,79,2,Valencia,2,1,25,13,19
Barcelona - Valencia,30,341.0,8,1,Barcelona,2,1,25,13,26
Malaga - Sevilla,21,172.0,91,2,Sevilla,2,1,25,13,29
Madrid - Malaga,78,302.0,9,2,Madrid,2,1,25,13,47
Malaga - Sevilla,96,590.0,114,1,Sevilla,2,1,25,13,57
Malaga - Sevilla,13,360.0,12,2,Sevilla,2,1,25,13,59
Madrid - Barcelona,35,197.0,65,1,Barcelona,2,1,25,14,1
Sevilla - Madrid,37,468.0,62,2,Madrid,2,1,25,14,3
Malaga - Sevilla,59,195.0,69,1,Malaga,2,1,25,14,5
Malaga - Sevilla,48,419.0,118,1,Sevilla,2,1,25,14,6
Madrid - Malaga,19,286.0,25,2,Malaga,2,1,25,14,8
Valencia - Sevilla,80,492.0,37,1,Sevilla,2,1,25,14,9
Sevilla - Madrid,34,248.0,5,2,Sevilla,2,1,25,14,11
Valencia - Sevilla,39,137.0,64,1,Sevilla,2,1,25,14,14
Bilbao - Madrid,24,357.0,101,2,Madrid,2,1,25,14,32
Madrid - Malaga,38,515.0,90,1,Malaga,2,1,25,14,39
Madrid - Malaga,14,274.0,71,2,Malaga,2,1,25,14,44
Madrid - Malaga,40,530.0,26,2,Malaga,2,1,25,14,51
Sevilla - Madrid,68,453.0,66,1,Madrid,2,1,25,14,57
Zaragoza - Barcelona,68,152.0,57,2,Barcelona,2,1,25,15,14
Barcelona - Valencia,49,353.0,23,2,Barcelona,2,1,25,15,25
Bilbao - Madrid,86,261.0,99,2,Madrid,2,1,25,15,34
Madrid - Barcelona,39,227.0,25,1,Barcelona,2,1,25,15,35
Valencia - Sevilla,78,361.0,29,1,Sevilla,2,1,25,15,41
Bilbao - Madrid,31,353.0,20,1,Madrid,2,1,25,15,48
Zaragoza - Barcelona,33,709.0,81,2,Barcelona,2,1,25,15,50
Sevilla - Madrid,31,453.0,26,2,Madrid,2,1,25,15,52
Malaga - Sevilla,43,264.0,15,2,Malaga,2,1,25,15,53
Bilbao - Madrid,72,295.0,34,2,Bilbao,2,1,25,15,59
Bilbao - Madrid,74,355.0,12,1,Bilbao,2,1,25,16,1
Madrid - Barcelona,87,371.0,11,1,Madrid,2,1,25,16,2
Madrid - Malaga,43,344.0,86,1,Malaga,2,1,25,16,16
Valencia - Sevilla,18,201.0,54,2,Valencia,2,1,25,16,23
Madrid - Malaga,81,363.0,42,2,Madrid,2,1,25,16,26
Barcelona - Valencia,35,367.0,59,1,Valencia,2,1,25,16,30
Bilbao - Madrid,17,230.0,58,2,Madrid,2,1,25,16,34
Madrid - Barcelona,92,475.0,3,2,Madrid,2,1,25,16,43
Madrid - Zaragoza,41,529.0,17,2,Zaragoza,2,1,25,16,44
Zaragoza - Barcelona,36,624.0,81,1,Barcelona,2,1,25,16,51
Barcelona - Valencia,17,609.0,19,1,Valencia,2,1,25,17,1
Madrid - Zaragoza,77,495.0,60,1,Zaragoza,2,1,25,17,5
Madrid - Malaga,80,407.0,21,2,Malaga,2,1,25,17,16
Zaragoza - Barcelona,42,194.0,62,1,Barcelona,2,1,25,17,22
Madrid - Zaragoza,64,704.0,23,1,Madrid,2,1,25,17,26
Sevilla - Madrid,55,270.0,65,1,Sevilla,2,1,25,17,30
Madrid - Zaragoza,90,664.0,23,1,Madrid,2,1,25,17,31
Valencia - Sevilla,92,669.0,9,1,Sevilla,2,1,25,17,37
Malaga - Sevilla,34,271.0,105,2,Malaga,2,1,25,17,46
Barcelona - Bilbao,94,286.0,119,1,Bilbao,2,1,25,17,52
Valencia - Sevilla,87,456.0,32,1,Sevilla,2,1,25,17,57
Barcelona - Bilbao,96,273.0,2,2,Bilbao,2,1,25,18,5
Madrid - Malaga,77,545.0,116,2,Malaga,2,1,25,18,15
Bilbao - Madrid,17,696.0,29,2,Bilbao,2,1,25,18,22
Sevilla - Madrid,55,707.0,78,1,Sevilla,2,1,25,18,28
Bilbao - Madrid,79,295.0,114,2,Bilbao,2,1,25,18,31
Madrid - Barcelona,29,312.0,103,2,Madrid,2,1,25,18,44
Madrid - Barcelona,46,448.0,119,2,Barcelona,2,1,25,18,51
Barcelona - Bilbao,35,354.0,50,2,Bilbao,2,1,25,18,53
Barcelona - Bilbao,25,283.0,55,2,Barcelona,2,1,25,19,1
Madrid - Zaragoza,83,387.0,36,1,Zaragoza,2,1,25,19,2
Madrid - Malaga,19,282.0,0,2,Madrid,2,1,25,19,4
Valencia - Sevilla,54,401.0,69,1,Valencia,2,1,25,19,5
Barcelona - Valencia,62,424.0,33,1,Valencia,2,1,25,19,20
Madrid - Zaragoza,65,525.0,115,2,Madrid,2,1,25,19,23
Zaragoza - Barcelona,42,223.0,69,2,Zaragoza,2,1,25,19,29
Sevilla - Madrid,93,205.0,34,1,Sevilla,2,1,25,19,35
Sevilla - Madrid,80,632.0,106,2,Madrid,2,1,25,19,38
Malaga - Sevilla,71,141.0,1,2,Malaga,2,1,25,19,48
Valencia - Sevilla,13,304.0,88,2,Sevilla,2,1,25,19,56
Barcelona - Bilbao,10,693.0,63,2,Barcelona,2,1,25,19,57
Valencia - Sevilla,73,555.0,118,2,Valencia,2,1,25,20,2
